,Bit_score,Alignment_Length,Query_ID,Title,Alignment_Score,Subject_ID,E_value,Subject_Chain,target_name,malaria_name,target_id,malaria_id,resolution,pdbid,title,expmethod,lignme,glytoucan,cids,protacxns,geneids,pmid,dois,pmcids,pclids,citations,pubchem_cid
260,144.0,176.0,4G4S_4|Chain, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],40.341,pdb|5FMG|C,2.7399999999999998e-42,Chain C,4G4S,5FMG,4,C,2.49,4G4S,Structure of Proteasome-Pba1-Pba2 Complex,X-RAY DIFFRACTION,LDZ|MG,,888|462382,P40302|P25043|3GPJ_H|4FZC_H|P30657|P23638|P23724|3MG6_L|3OEU_L|3GPJ_Z|P32379|P21242|P21243|3GPJ_I|P25451|4FZC_I|P40303|P36040|P30656|3MG4_K|3NZW_K|3OEU_K|P38624|P23639|Q05778|P22141,855362|854328|850611|853036|852239|853168|854544|852873|856830|854119|853629|856218|853456|854882|850896|856731,22930756.0,10.1074/jbc.m112.367003,PMC3481334,31628111.0,"Stadtmueller BM, Kish-Trier E, Ferrell K, Petersen CN, Robinson H, Myszka DG, Eckert DM, Formosa T, Hill CP. Structure of a proteasome Pba1-Pba2 complex: implications for proteasome assembly, activation, and biological function. J Biol Chem. 2012 Oct 26;287(44):37371–82. PMID: 22930756; PMCID: PMC3481334.",462382
261,122.0,224.0,4G4S_4|Chain, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],34.821,pdb|5FMG|E,7.82e-34,Chain E,4G4S,5FMG,4,E,2.49,4G4S,Structure of Proteasome-Pba1-Pba2 Complex,X-RAY DIFFRACTION,LDZ|MG,,888|462382,P40302|P25043|3GPJ_H|4FZC_H|P30657|P23638|P23724|3MG6_L|3OEU_L|3GPJ_Z|P32379|P21242|P21243|3GPJ_I|P25451|4FZC_I|P40303|P36040|P30656|3MG4_K|3NZW_K|3OEU_K|P38624|P23639|Q05778|P22141,855362|854328|850611|853036|852239|853168|854544|852873|856830|854119|853629|856218|853456|854882|850896|856731,22930756.0,10.1074/jbc.m112.367003,PMC3481334,31628111.0,"Stadtmueller BM, Kish-Trier E, Ferrell K, Petersen CN, Robinson H, Myszka DG, Eckert DM, Formosa T, Hill CP. Structure of a proteasome Pba1-Pba2 complex: implications for proteasome assembly, activation, and biological function. J Biol Chem. 2012 Oct 26;287(44):37371–82. PMID: 22930756; PMCID: PMC3481334.",462382
262,128.0,213.0,4G4S_7|Chain, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],34.742,pdb|5FMG|E,1.55e-35,Chain E,4G4S,5FMG,7,E,2.49,4G4S,Structure of Proteasome-Pba1-Pba2 Complex,X-RAY DIFFRACTION,LDZ|MG,,888|462382,P40302|P25043|3GPJ_H|4FZC_H|P30657|P23638|P23724|3MG6_L|3OEU_L|3GPJ_Z|P32379|P21242|P21243|3GPJ_I|P25451|4FZC_I|P40303|P36040|P30656|3MG4_K|3NZW_K|3OEU_K|P38624|P23639|Q05778|P22141,855362|854328|850611|853036|852239|853168|854544|852873|856830|854119|853629|856218|853456|854882|850896|856731,22930756.0,10.1074/jbc.m112.367003,PMC3481334,31628111.0,"Stadtmueller BM, Kish-Trier E, Ferrell K, Petersen CN, Robinson H, Myszka DG, Eckert DM, Formosa T, Hill CP. Structure of a proteasome Pba1-Pba2 complex: implications for proteasome assembly, activation, and biological function. J Biol Chem. 2012 Oct 26;287(44):37371–82. PMID: 22930756; PMCID: PMC3481334.",462382
263,118.0,173.0,4G4S_7|Chain, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],36.416,pdb|5FMG|C,6.97e-32,Chain C,4G4S,5FMG,7,C,2.49,4G4S,Structure of Proteasome-Pba1-Pba2 Complex,X-RAY DIFFRACTION,LDZ|MG,,888|462382,P40302|P25043|3GPJ_H|4FZC_H|P30657|P23638|P23724|3MG6_L|3OEU_L|3GPJ_Z|P32379|P21242|P21243|3GPJ_I|P25451|4FZC_I|P40303|P36040|P30656|3MG4_K|3NZW_K|3OEU_K|P38624|P23639|Q05778|P22141,855362|854328|850611|853036|852239|853168|854544|852873|856830|854119|853629|856218|853456|854882|850896|856731,22930756.0,10.1074/jbc.m112.367003,PMC3481334,31628111.0,"Stadtmueller BM, Kish-Trier E, Ferrell K, Petersen CN, Robinson H, Myszka DG, Eckert DM, Formosa T, Hill CP. Structure of a proteasome Pba1-Pba2 complex: implications for proteasome assembly, activation, and biological function. J Biol Chem. 2012 Oct 26;287(44):37371–82. PMID: 22930756; PMCID: PMC3481334.",462382
264,111.0,196.0,4G4S_7|Chain, PROTEASOME SUBUNIT ALPHA TYPE [Plasmodium falciparum],34.184,pdb|5FMG|D,2.5100000000000002e-29,Chain D,4G4S,5FMG,7,D,2.49,4G4S,Structure of Proteasome-Pba1-Pba2 Complex,X-RAY DIFFRACTION,LDZ|MG,,888|462382,P40302|P25043|3GPJ_H|4FZC_H|P30657|P23638|P23724|3MG6_L|3OEU_L|3GPJ_Z|P32379|P21242|P21243|3GPJ_I|P25451|4FZC_I|P40303|P36040|P30656|3MG4_K|3NZW_K|3OEU_K|P38624|P23639|Q05778|P22141,855362|854328|850611|853036|852239|853168|854544|852873|856830|854119|853629|856218|853456|854882|850896|856731,22930756.0,10.1074/jbc.m112.367003,PMC3481334,31628111.0,"Stadtmueller BM, Kish-Trier E, Ferrell K, Petersen CN, Robinson H, Myszka DG, Eckert DM, Formosa T, Hill CP. Structure of a proteasome Pba1-Pba2 complex: implications for proteasome assembly, activation, and biological function. J Biol Chem. 2012 Oct 26;287(44):37371–82. PMID: 22930756; PMCID: PMC3481334.",462382
265,82.8,197.0,4G4S_8|Chain, PROTEASOME SUBUNIT BETA TYPE [Plasmodium falciparum],27.411,pdb|5FMG|I,1.15e-19,Chain I,4G4S,5FMG,8,I,2.49,4G4S,Structure of Proteasome-Pba1-Pba2 Complex,X-RAY DIFFRACTION,LDZ|MG,,888|462382,P40302|P25043|3GPJ_H|4FZC_H|P30657|P23638|P23724|3MG6_L|3OEU_L|3GPJ_Z|P32379|P21242|P21243|3GPJ_I|P25451|4FZC_I|P40303|P36040|P30656|3MG4_K|3NZW_K|3OEU_K|P38624|P23639|Q05778|P22141,855362|854328|850611|853036|852239|853168|854544|852873|856830|854119|853629|856218|853456|854882|850896|856731,22930756.0,10.1074/jbc.m112.367003,PMC3481334,31628111.0,"Stadtmueller BM, Kish-Trier E, Ferrell K, Petersen CN, Robinson H, Myszka DG, Eckert DM, Formosa T, Hill CP. Structure of a proteasome Pba1-Pba2 complex: implications for proteasome assembly, activation, and biological function. J Biol Chem. 2012 Oct 26;287(44):37371–82. PMID: 22930756; PMCID: PMC3481334.",462382
266,90.1,202.0,4JI9_1|Chains, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],32.178,pdb|1V0B|A,6.230000000000001e-21,Chain A,4JI9,1V0B,1,A,2.4,4JI9,JAK2 kinase (JH1 domain) in complex with TG101209,X-RAY DIFFRACTION,1M3,,16722832,O60674|4HGE_A|3JY9_A|4FVQ_A|2W1I_A|2XA4_A|4AQC_A|3TJC_A|2B7A_A|3KRR_A|4FVR_A|4BBE_A|4E6D_A|3E62_A|3Q32_A|3RVG_A|4F08_A|3IO7_A,3717,23870430.0,10.1016/j.bmcl.2013.06.008,,22195078.0,"Siu M, Pastor R, Liu W, Barrett K, Berry M, Blair WS, Chang C, Chen JZ, Eigenbrot C, Ghilardi N, Gibbons P, He H, Hurley CA, Kenny JR, Cyrus Khojasteh S, Le H, Lee L, Lyssikatos JP, Magnuson S, Pulk R, Tsui V, Ultsch M, Xiao Y, Zhu B, Sampath D. 2-Amino-[1,2,4]triazolo[1,5-a]pyridines as JAK2 inhibitors. Bioorganic & Medicinal Chemistry Letters. 2013 Sep;23(17):5014–21. doi: 10.1016/j.bmcl.2013.06.008.",16722832
267,90.1,202.0,4JI9_1|Chains, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],32.178,pdb|1V0O|A,6.820000000000001e-21,Chain A,4JI9,1V0O,1,A,2.4,4JI9,JAK2 kinase (JH1 domain) in complex with TG101209,X-RAY DIFFRACTION,1M3,,16722832,O60674|4HGE_A|3JY9_A|4FVQ_A|2W1I_A|2XA4_A|4AQC_A|3TJC_A|2B7A_A|3KRR_A|4FVR_A|4BBE_A|4E6D_A|3E62_A|3Q32_A|3RVG_A|4F08_A|3IO7_A,3717,23870430.0,10.1016/j.bmcl.2013.06.008,,22195078.0,"Siu M, Pastor R, Liu W, Barrett K, Berry M, Blair WS, Chang C, Chen JZ, Eigenbrot C, Ghilardi N, Gibbons P, He H, Hurley CA, Kenny JR, Cyrus Khojasteh S, Le H, Lee L, Lyssikatos JP, Magnuson S, Pulk R, Tsui V, Ultsch M, Xiao Y, Zhu B, Sampath D. 2-Amino-[1,2,4]triazolo[1,5-a]pyridines as JAK2 inhibitors. Bioorganic & Medicinal Chemistry Letters. 2013 Sep;23(17):5014–21. doi: 10.1016/j.bmcl.2013.06.008.",16722832
268,89.7,200.0,4JI9_1|Chains, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],32.0,pdb|1OB3|A,8.94e-21,Chain A,4JI9,1OB3,1,A,2.4,4JI9,JAK2 kinase (JH1 domain) in complex with TG101209,X-RAY DIFFRACTION,1M3,,16722832,O60674|4HGE_A|3JY9_A|4FVQ_A|2W1I_A|2XA4_A|4AQC_A|3TJC_A|2B7A_A|3KRR_A|4FVR_A|4BBE_A|4E6D_A|3E62_A|3Q32_A|3RVG_A|4F08_A|3IO7_A,3717,23870430.0,10.1016/j.bmcl.2013.06.008,,22195078.0,"Siu M, Pastor R, Liu W, Barrett K, Berry M, Blair WS, Chang C, Chen JZ, Eigenbrot C, Ghilardi N, Gibbons P, He H, Hurley CA, Kenny JR, Cyrus Khojasteh S, Le H, Lee L, Lyssikatos JP, Magnuson S, Pulk R, Tsui V, Ultsch M, Xiao Y, Zhu B, Sampath D. 2-Amino-[1,2,4]triazolo[1,5-a]pyridines as JAK2 inhibitors. Bioorganic & Medicinal Chemistry Letters. 2013 Sep;23(17):5014–21. doi: 10.1016/j.bmcl.2013.06.008.",16722832
269,77.0,234.0,4JI9_1|Chains, Calcium-dependent protein kinase 4 [Plasmodium falciparum],31.624,pdb|4RGJ|A,1.01e-15,Chain A,4JI9,4RGJ,1,A,2.4,4JI9,JAK2 kinase (JH1 domain) in complex with TG101209,X-RAY DIFFRACTION,1M3,,16722832,O60674|4HGE_A|3JY9_A|4FVQ_A|2W1I_A|2XA4_A|4AQC_A|3TJC_A|2B7A_A|3KRR_A|4FVR_A|4BBE_A|4E6D_A|3E62_A|3Q32_A|3RVG_A|4F08_A|3IO7_A,3717,23870430.0,10.1016/j.bmcl.2013.06.008,,22195078.0,"Siu M, Pastor R, Liu W, Barrett K, Berry M, Blair WS, Chang C, Chen JZ, Eigenbrot C, Ghilardi N, Gibbons P, He H, Hurley CA, Kenny JR, Cyrus Khojasteh S, Le H, Lee L, Lyssikatos JP, Magnuson S, Pulk R, Tsui V, Ultsch M, Xiao Y, Zhu B, Sampath D. 2-Amino-[1,2,4]triazolo[1,5-a]pyridines as JAK2 inhibitors. Bioorganic & Medicinal Chemistry Letters. 2013 Sep;23(17):5014–21. doi: 10.1016/j.bmcl.2013.06.008.",16722832
270,54.7,102.0,4KM0_1|Chains, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],32.353,pdb|1J3I|A,2.33e-09,Chain A,4KM0,1J3I,1,A,1.3,4KM0,Crystal structure of dihydrofolate reductase from Mycobacterium tuberculosis in complex with pyrimethamine,X-RAY DIFFRACTION,CP6|ATR,,165230|4993,P9WNX1,887777.0,24210757.0,10.1016/j.str.2013.09.022,,14754884.0,"Dias MV, Tyrakis P, Domingues RR, Paes Leme AF, Blundell TL. Mycobacterium tuberculosis dihydrofolate reductase reveals two conformational states and a possible low affinity mechanism to antifolate drugs. Structure. 2014 Jan 07;22(1):94–103. doi: 10.1016/j.str.2013.09.022. PMID: 24210757.",4993
271,77.0,238.0,4M89_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],27.731,pdb|3AM3|A,2.24e-16,Chain A,4M89,3AM3,1,A,1.9,4M89,Crystal Structure of Enoyl-Acyl Carrier Protein Reductase (FabI) from Neisseria meningitidis in complex with NAD+ and Triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,,,,,,5564
272,75.9,238.0,4M89_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],28.992,pdb|2OL4|A,6.49e-16,Chain A,4M89,2OL4,1,A,1.9,4M89,Crystal Structure of Enoyl-Acyl Carrier Protein Reductase (FabI) from Neisseria meningitidis in complex with NAD+ and Triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,,,,,,5564
273,75.9,238.0,4M89_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],28.992,pdb|1UH5|A,6.49e-16,Chain A,4M89,1UH5,1,A,1.9,4M89,Crystal Structure of Enoyl-Acyl Carrier Protein Reductase (FabI) from Neisseria meningitidis in complex with NAD+ and Triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,,,,,,5564
274,75.9,238.0,4M89_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],28.992,pdb|1VRW|A,6.92e-16,Chain A,4M89,1VRW,1,A,1.9,4M89,Crystal Structure of Enoyl-Acyl Carrier Protein Reductase (FabI) from Neisseria meningitidis in complex with NAD+ and Triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,,,,,,5564
275,73.2,238.0,4M89_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],28.571,pdb|3AM5|A,5.82e-15,Chain A,4M89,3AM5,1,A,1.9,4M89,Crystal Structure of Enoyl-Acyl Carrier Protein Reductase (FabI) from Neisseria meningitidis in complex with NAD+ and Triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,,,,,,5564
276,63.2,136.0,4M89_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],36.029,pdb|1NHG|A,6.97e-12,Chain A,4M89,1NHG,1,A,1.9,4M89,Crystal Structure of Enoyl-Acyl Carrier Protein Reductase (FabI) from Neisseria meningitidis in complex with NAD+ and Triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,,,,,,,,5564
277,140.0,245.0,4NCT_1|Chains, non-specific serine/threonine protein kinase [Plasmodium falciparum],34.694,pdb|8RPC|A,2.41e-38,Chain A,4NCT,8RPC,1,A,2.597,4NCT,Human DYRK1A in complex with PKC412,X-RAY DIFFRACTION,2K2,,9829523,Q13627|3ANQ_A,1859,25945585.0,10.1107/s1399004715005106,,26974607.0,"Alexeeva M, Åberg E, Engh RA, Rothweiler U. The structure of a dual-specificity tyrosine phosphorylation-regulated kinase 1A-PKC412 complex reveals disulfide-bridge formation with the anomalous catalytic loop HRD(HCD) cysteine. Acta Crystallogr D Biol Crystallogr. 2015 May;71(Pt 5):1207–15. doi: 10.1107/s1399004715005106. PMID: 25945585.",9829523
278,111.0,333.0,4NCT_1|Chains, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],29.73,pdb|1OB3|A,3.29e-28,Chain A,4NCT,1OB3,1,A,2.597,4NCT,Human DYRK1A in complex with PKC412,X-RAY DIFFRACTION,2K2,,9829523,Q13627|3ANQ_A,1859,25945585.0,10.1107/s1399004715005106,,26974607.0,"Alexeeva M, Åberg E, Engh RA, Rothweiler U. The structure of a dual-specificity tyrosine phosphorylation-regulated kinase 1A-PKC412 complex reveals disulfide-bridge formation with the anomalous catalytic loop HRD(HCD) cysteine. Acta Crystallogr D Biol Crystallogr. 2015 May;71(Pt 5):1207–15. doi: 10.1107/s1399004715005106. PMID: 25945585.",9829523
279,110.0,333.0,4NCT_1|Chains, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],29.429,pdb|1V0O|A,5.14e-28,Chain A,4NCT,1V0O,1,A,2.597,4NCT,Human DYRK1A in complex with PKC412,X-RAY DIFFRACTION,2K2,,9829523,Q13627|3ANQ_A,1859,25945585.0,10.1107/s1399004715005106,,26974607.0,"Alexeeva M, Åberg E, Engh RA, Rothweiler U. The structure of a dual-specificity tyrosine phosphorylation-regulated kinase 1A-PKC412 complex reveals disulfide-bridge formation with the anomalous catalytic loop HRD(HCD) cysteine. Acta Crystallogr D Biol Crystallogr. 2015 May;71(Pt 5):1207–15. doi: 10.1107/s1399004715005106. PMID: 25945585.",9829523
280,110.0,333.0,4NCT_1|Chains, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],29.429,pdb|1V0B|A,5.75e-28,Chain A,4NCT,1V0B,1,A,2.597,4NCT,Human DYRK1A in complex with PKC412,X-RAY DIFFRACTION,2K2,,9829523,Q13627|3ANQ_A,1859,25945585.0,10.1107/s1399004715005106,,26974607.0,"Alexeeva M, Åberg E, Engh RA, Rothweiler U. The structure of a dual-specificity tyrosine phosphorylation-regulated kinase 1A-PKC412 complex reveals disulfide-bridge formation with the anomalous catalytic loop HRD(HCD) cysteine. Acta Crystallogr D Biol Crystallogr. 2015 May;71(Pt 5):1207–15. doi: 10.1107/s1399004715005106. PMID: 25945585.",9829523
281,140.0,245.0,4NCT_2|Chain, non-specific serine/threonine protein kinase [Plasmodium falciparum],34.694,pdb|8RPC|A,2.41e-38,Chain A,4NCT,8RPC,2,A,2.597,4NCT,Human DYRK1A in complex with PKC412,X-RAY DIFFRACTION,2K2,,9829523,Q13627|3ANQ_A,1859,25945585.0,10.1107/s1399004715005106,,26974607.0,"Alexeeva M, Åberg E, Engh RA, Rothweiler U. The structure of a dual-specificity tyrosine phosphorylation-regulated kinase 1A-PKC412 complex reveals disulfide-bridge formation with the anomalous catalytic loop HRD(HCD) cysteine. Acta Crystallogr D Biol Crystallogr. 2015 May;71(Pt 5):1207–15. doi: 10.1107/s1399004715005106. PMID: 25945585.",9829523
282,111.0,333.0,4NCT_2|Chain, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],29.73,pdb|1OB3|A,3.29e-28,Chain A,4NCT,1OB3,2,A,2.597,4NCT,Human DYRK1A in complex with PKC412,X-RAY DIFFRACTION,2K2,,9829523,Q13627|3ANQ_A,1859,25945585.0,10.1107/s1399004715005106,,26974607.0,"Alexeeva M, Åberg E, Engh RA, Rothweiler U. The structure of a dual-specificity tyrosine phosphorylation-regulated kinase 1A-PKC412 complex reveals disulfide-bridge formation with the anomalous catalytic loop HRD(HCD) cysteine. Acta Crystallogr D Biol Crystallogr. 2015 May;71(Pt 5):1207–15. doi: 10.1107/s1399004715005106. PMID: 25945585.",9829523
283,110.0,333.0,4NCT_2|Chain, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],29.429,pdb|1V0O|A,5.14e-28,Chain A,4NCT,1V0O,2,A,2.597,4NCT,Human DYRK1A in complex with PKC412,X-RAY DIFFRACTION,2K2,,9829523,Q13627|3ANQ_A,1859,25945585.0,10.1107/s1399004715005106,,26974607.0,"Alexeeva M, Åberg E, Engh RA, Rothweiler U. The structure of a dual-specificity tyrosine phosphorylation-regulated kinase 1A-PKC412 complex reveals disulfide-bridge formation with the anomalous catalytic loop HRD(HCD) cysteine. Acta Crystallogr D Biol Crystallogr. 2015 May;71(Pt 5):1207–15. doi: 10.1107/s1399004715005106. PMID: 25945585.",9829523
284,110.0,333.0,4NCT_2|Chain, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],29.429,pdb|1V0B|A,5.75e-28,Chain A,4NCT,1V0B,2,A,2.597,4NCT,Human DYRK1A in complex with PKC412,X-RAY DIFFRACTION,2K2,,9829523,Q13627|3ANQ_A,1859,25945585.0,10.1107/s1399004715005106,,26974607.0,"Alexeeva M, Åberg E, Engh RA, Rothweiler U. The structure of a dual-specificity tyrosine phosphorylation-regulated kinase 1A-PKC412 complex reveals disulfide-bridge formation with the anomalous catalytic loop HRD(HCD) cysteine. Acta Crystallogr D Biol Crystallogr. 2015 May;71(Pt 5):1207–15. doi: 10.1107/s1399004715005106. PMID: 25945585.",9829523
285,82.8,228.0,4NR0_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],27.193,pdb|3AM3|A,2.58e-18,Chain A,4NR0,3AM3,1,A,1.799,4NR0,Crystal structure of the Pseudomonas aeruginosa Enoyl-Acyl Carrier Protein Reductase (FabI) in complex with NAD+ and triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,Q9ZFE4,878311,,,,,,5564
286,81.3,228.0,4NR0_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],28.07,pdb|1UH5|A,9.19e-18,Chain A,4NR0,1UH5,1,A,1.799,4NR0,Crystal structure of the Pseudomonas aeruginosa Enoyl-Acyl Carrier Protein Reductase (FabI) in complex with NAD+ and triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,Q9ZFE4,878311,,,,,,5564
287,80.5,228.0,4NR0_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],26.754,pdb|2OL4|A,2.18e-17,Chain A,4NR0,2OL4,1,A,1.799,4NR0,Crystal structure of the Pseudomonas aeruginosa Enoyl-Acyl Carrier Protein Reductase (FabI) in complex with NAD+ and triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,Q9ZFE4,878311,,,,,,5564
288,80.5,228.0,4NR0_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],26.754,pdb|1VRW|A,2.21e-17,Chain A,4NR0,1VRW,1,A,1.799,4NR0,Crystal structure of the Pseudomonas aeruginosa Enoyl-Acyl Carrier Protein Reductase (FabI) in complex with NAD+ and triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,Q9ZFE4,878311,,,,,,5564
289,79.3,228.0,4NR0_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],28.07,pdb|3AM5|A,5.11e-17,Chain A,4NR0,3AM5,1,A,1.799,4NR0,Crystal structure of the Pseudomonas aeruginosa Enoyl-Acyl Carrier Protein Reductase (FabI) in complex with NAD+ and triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,Q9ZFE4,878311,,,,,,5564
290,67.8,133.0,4NR0_1|Chains, enoyl-acyl carrier reductase [Plasmodium falciparum],34.586,pdb|1NHG|A,1.85e-13,Chain A,4NR0,1NHG,1,A,1.799,4NR0,Crystal structure of the Pseudomonas aeruginosa Enoyl-Acyl Carrier Protein Reductase (FabI) in complex with NAD+ and triclosan,X-RAY DIFFRACTION,TCL|NAD,,5892|5564,Q9ZFE4,878311,,,,,,5564
291,61.6,102.0,4O74_1|Chains, Bromodomain protein 1 [Plasmodium falciparum],31.373,pdb|9HHD|A,4.09e-13,Chain A,4O74,9HHD,1,A,1.45,4O74,Crystal structure of the first bromodomain of human BRD4 in complex with BI 2536,X-RAY DIFFRACTION,EDO|R78|PEG,,8117|11364421|174,O60885|3MXF_A|4HBW_A|2YEM_A,23476.0,24568369.0,10.1021/cb500072z,PMC4032195,26283054.0,"Ember SWJ, Zhu J, Olesen SH, Martin MP, Becker A, Berndt N, Georg GI, Schönbrunn E. Acetyl-lysine Binding Site of Bromodomain-Containing Protein 4 (BRD4) Interacts with Diverse Kinase Inhibitors. ACS Chem. Biol. 2014 Mar 13;9(5):1160–71. doi: 10.1021/cb500072z.",11364421
292,61.6,102.0,4O76_1|Chains, Bromodomain protein 1 [Plasmodium falciparum],31.373,pdb|9HHD|A,4.09e-13,Chain A,4O76,9HHD,1,A,1.7,4O76,Crystal structure of the first bromodomain of human BRD4 in complex with TG101209,X-RAY DIFFRACTION,1M3|EDO,,16722832|174,O60885|3MXF_A|4HBW_A|2YEM_A,23476,24568369.0,10.1021/cb500072z,PMC4032195,26283054.0,"Ember SWJ, Zhu J, Olesen SH, Martin MP, Becker A, Berndt N, Georg GI, Schönbrunn E. Acetyl-lysine Binding Site of Bromodomain-Containing Protein 4 (BRD4) Interacts with Diverse Kinase Inhibitors. ACS Chem. Biol. 2014 Mar 13;9(5):1160–71. doi: 10.1021/cb500072z.",16722832
293,61.6,102.0,4OGI_1|Chains, Bromodomain protein 1 [Plasmodium falciparum],31.373,pdb|9HHD|A,4.09e-13,Chain A,4OGI,9HHD,1,A,1.73,4OGI,Crystal Structure of the first bromodomain of human BRD4 in complex with the inhibitor BI-2536,X-RAY DIFFRACTION,R78|EDO,,11364421|174,O60885|3MXF_A|4HBW_A|2YEM_A,23476.0,24584101.0,10.1038/nchembio.1471,PMC3998711,26297571.0,10.1038/nchembio.1471,11364421
294,61.6,102.0,4OGJ_1|Chains, Bromodomain protein 1 [Plasmodium falciparum],31.373,pdb|9HHD|A,4.09e-13,Chain A,4OGJ,9HHD,1,A,1.65,4OGJ,Crystal Structure of the first bromodomain of human BRD4 in complex with the inhibitor TG-101348,X-RAY DIFFRACTION,2TA|EDO,,16722836|174,O60885|3MXF_A|4HBW_A|2YEM_A,23476,24584101.0,10.1038/nchembio.1471,PMC3998711,26297571.0,10.1038/nchembio.1471,16722836
295,61.6,102.0,4PS5_1|Chains, Bromodomain protein 1 [Plasmodium falciparum],31.373,pdb|9HHD|A,4.09e-13,Chain A,4PS5,9HHD,1,A,1.4,4PS5,Crystal structure of the first bromodomain of human BRD4 in complex with TG101348,X-RAY DIFFRACTION,2TA|ACT|EDO,,16722836|174|175,O60885|3MXF_A|4HBW_A|2YEM_A,23476,24568369.0,10.1021/cb500072z,PMC4032195,26283054.0,"Ember SWJ, Zhu J, Olesen SH, Martin MP, Becker A, Berndt N, Georg GI, Schönbrunn E. Acetyl-lysine Binding Site of Bromodomain-Containing Protein 4 (BRD4) Interacts with Diverse Kinase Inhibitors. ACS Chem. Biol. 2014 Mar 13;9(5):1160–71. doi: 10.1021/cb500072z.",16722836
296,821.0,401.0,4RX0_1|Chain, DIHYDROOROTATE DEHYDROGENASE [Plasmodium falciparum],100.0,pdb|4CQ8|A,0.0,Chain A,4RX0,4CQ8,1,A,2.25,4RX0,Crystal structure of Plasmodium falciparum dihydroorotate dehydrogenase bound with Inhibitor DSM265,X-RAY DIFFRACTION,ORO|GOL|FMN|D65,,51347395|643976|967|753,Q08210,,26180101.0,10.1126/scitranslmed.aaa6645,PMC4539048,649306.0,"Phillips MA, Lotharius J, Marsh K, White J, Dayan A, White KL, Njoroge JW, El Mazouni F, Lao Y, Kokkonda S, Tomchick DR, Deng X, Laird T, Bhatia SN, March S, Ng CL, Fidock DA, Wittlin S, Lafuente-Monasterio M, Benito FJ, Alonso LM, Martinez MS, Jimenez-Diaz MB, Bazaga SF, Angulo-Barturen I, Haselden JN, Louttit J, Cui Y, Sridhar A, Zeeman AM, Kocken C, Sauerwein R, Dechering K, Avery VM, Duffy S, Delves M, Sinden R, Ruecker A, Wickham KS, Rochford R, Gahagen J, Iyer L, Riccio E, Mirsalis J, Bathhurst I, Rueckle T, Ding X, Campo B, Leroy D, Rogers MJ, Rathod PK, Burrows JN, Charman SA. A long-duration dihydroorotate dehydrogenase inhibitor (DSM265) for prevention and treatment of malaria. Sci Transl Med. 2015 Jul 15;7(296):296ra111. PMID: 26180101; PMCID: PMC4539048.",51347395
